statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
04_13a22,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a22, commencement of table game operations.
04_13a22.1,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a22.1,table game tournaments.
04_13a23,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a23, training of employees and potential employees.
04_13a23.1,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a23.1,training equipment.
04_13a24,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a24, condition of continued operation.
04_13a25,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a25, table game accounting controls and audit protocols.
04_13a26,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a26, cash equivalents.
04_13a27,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a27, other financial transactions.
04_13a28,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a28, key employees and occupation permits.
04_13a29,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a29, application of clean indoor air act.
04_13a29.1,04,amusements,part ii, gaming,chapter 13a, table games,subchapter c, conduct of table games,-,-,13a29.1,application of liquor code.
04_13a41,04,amusements,part ii, gaming,chapter 13a, table games,subchapter e, table game testing and certification,-,-,13a41, table game device and associated equipment testing and certification standards.
04_13a61,04,amusements,part ii, gaming,chapter 13a, table games,subchapter g, table game taxes and fees,-,-,13a61, table game authorization fee.
04_13a62,04,amusements,part ii, gaming,chapter 13a, table games,subchapter g, table game taxes and fees,-,-,13a62, table game taxes.
04_13a63,04,amusements,part ii, gaming,chapter 13a, table games,subchapter g, table game taxes and fees,-,-,13a63, local share assessment.
04_13b01,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter a, general provisions,-,-,13b01, (reserved).
04_13b02,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter a, general provisions,-,-,13b02, regulatory authority.
04_13b03,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter a, general provisions,-,-,13b03, regulations.
04_13b11,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b, interactive gaming authorized,-,-,13b11, authorization to conduct interactive gaming.
04_13b12,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b, interactive gaming authorized,-,-,13b12, interactive gaming certificate required and content of petition.
04_13b13,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b, interactive gaming authorized,-,-,13b13, issuance of interactive gaming certificate.
04_13b14,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b, interactive gaming authorized,-,-,13b14, interactive gaming operators.
04_13b15,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b, interactive gaming authorized,-,-,13b15, interactive gaming certificate and interactive gaming license.
04_13b16,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b, interactive gaming authorized,-,-,13b16, timing of initial interactive gaming authorizations.
04_13b20,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b.1, multi-use computing devices,-,-,13b20, authorization.
04_13b20.1,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b.1, multi-use computing devices,-,-,13b20.1,(reserved).
04_13b20.2,04,amusements,part ii, gaming,chapter 13b, interactive gaming,subchapter b.1, multi-use computing devices,-,-,13b20.2,(reserved).
16_1121,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1121, short title and scope of subchapter.
16_1122,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1122, definitions.
16_1123,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1123, required security.
16_1124,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1124, official security and officers.
16_1125,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1125, other county officers and employees.
16_1126,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1126, county officers and employees acting as agents.
16_1127,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1127, bonds or blanket bond as security coverage.
16_1128,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1128, insurance as security coverage.
16_1129,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1129, form of required security.
16_1130,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1130, amount of coverage.
16_1131,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1131, custody and filing of required security documents.
16_1132,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1132, payment of premiums and commissions on collections.
16_1133,16,counties,part iii, government and administration,chapter 11, general provisions,subchapter b, required fiscal security for officers and employees,-,-,1133," other requirements, references and approvals."
16_1121,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1121, short title and scope of subchapter.
16_1122,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1122, definitions.
16_1123,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1123, required security.
16_1124,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1124, official security and officers.
16_1125,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1125, other county officers and employees.
16_1126,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1126, county officers and employees acting as agents.
16_1127,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1127, bonds or blanket bond as security coverage.
16_1128,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1128, insurance as security coverage.
16_1129,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1129, form of required security.
16_1130,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1130, amount of coverage.
16_1131,16,counties,part iii, government and administration,chapter 11,-,subchapter b,-,-,-,1131, custody and filing of required security documents.
18_101,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,101, short title of title.
18_102,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,102, territorial applicability.
18_103,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,103, definitions.
18_104,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,104, purposes.
18_105,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,105, principles of construction.
18_106,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,106, classes of offenses.
18_107,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,107, application of preliminary provisions.
18_108,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,108, time limitations.
18_109,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,109, when prosecution barred by former prosecution for the same offense.
18_110,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,110, when prosecution barred by former prosecution for different offense.
18_111,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,111, when prosecution barred by former prosecution in another jurisdiction.
18_112,18,crimes and offenses,part i, preliminary provisions,chapter 1, general provisions,-,-,-,-,112, former prosecution before court lacking jurisdiction or when fraudulently procured
18_301,18,crimes and offenses,part i, preliminary provisions,chapter 3, culpability,-,-,-,-,301, requirement of voluntary act.
18_302,18,crimes and offenses,part i, preliminary provisions,chapter 3, culpability,-,-,-,-,302, general requirements of culpability.
18_303,18,crimes and offenses,part i, preliminary provisions,chapter 3, culpability,-,-,-,-,303, causal relationship between conduct and result.
